2016-11-02,2016-11-03,2016-11-04,2016-11-05,2016-11-06,2016-11-07,2016-11-08,2016-11-09,2016-11-10,2016-11-11,2016-11-12,2016-11-13,2016-11-14,2016-11-15,2016-11-16,2016-11-17,2016-11-18,2016-11-19,2016-11-20,2016-11-21,2016-11-22,2016-11-23,2016-11-24,2016-11-25,2016-11-26,2016-11-27,2016-11-28,2016-11-29,2016-11-30,2016-12-01,2016-12-02,2016-12-03,2016-12-04,2016-12-05,2016-12-06,2016-12-07,2016-12-08,2016-12-09,2016-12-10,2016-12-11,2016-12-12,2016-12-13,2016-12-14,2016-12-15,2016-12-16,2016-12-17,2016-12-18,2016-12-19,2016-12-20,2016-12-21,2016-12-22,2016-12-23,2016-12-24,2016-12-25,2016-12-26,2016-12-27,2016-12-28,2016-12-29,2016-12-30,2016-12-31
6.523562306149512,6.593044534142437,6.472346294500901,6.403574197934815,7.166265974133638,7.793586803371584,8.409830673087738,8.769196271411001,7.428333194190806,6.760414691083428,6.505784060128229,6.439350371100098,6.212606095751519,6.028278520230698,5.877735781779639,5.780743515792329,5.37989735354046,5.3471075307174685,5.442417710521793,5.429345628954441,5.10594547390058,5.170483995038151,4.990432586778736,4.74493212836325,5.049856007249537,5.0369526024136295,4.700480365792417,4.934473933130692,4.6443908991413725,4.804021044733257,4.31748811353631,4.543294782270004,4.59511985013459,4.406719247264253,4.700480365792417,4.442651256490317,4.5217885770490405,4.04305126783455,3.951243718581428,4.23410650459726,4.07753744390572,3.784189633918261,4.158883083359672,4.189654742026425,3.5263605246161616,3.970291913552122,4.189654742026425,4.290459441148391,4.304065093204169,4.0943445622221,3.8712010109078903,4.007333185232471,3.9318256327243257,5.1647859739235145,5.1647859739235145,4.574710978503383,4.330733340286331,4.382026634673881,4.394449154672439,4.07753744390572
6.8679744089702925,6.915723448631314,7.065613363597717,7.249215057114389,7.344072850573066,7.186901020411631,7.151485463904735,6.902742737158593,6.890609120147166,7.10085190894405,7.350516171833998,7.8160138391590275,7.198183577101943,7.097548850614793,7.1049654482698426,7.271703706887368,7.037027614686276,7.613818684808629,7.411556287811163,7.224753405767971,7.691200097522863,7.1846291527173145,7.197435354096591,7.661997558901893,7.59488438721652,7.535830462798367,7.401231264413015,7.288244401020124,7.213031659834869,7.10002716662926,7.280697195384741,7.92588031673756,7.415175109613295,7.186901020411631,7.214504414151143,7.148345743900068,7.536363938404511,7.666221925662725,7.971776122880628,8.151909872940905,7.883823214892152,7.411556287811163,8.030409562130485,7.665284718471351,7.406103381237015,8.131530710604252,8.232440158470336,8.204945165019208,8.114623886420098,8.286017468404763,8.230577217146454,8.307212626628308,8.68676717538769,8.343791731996841,8.667680024690174,8.448914350662942,8.85395110151461,9.101529466118004,8.861066543517762,9.21064032698518
5.82600010738045,5.53338948872752,5.648974238161206,6.208590026096629,5.932245187448011,5.652489180268651,5.683579767338681,5.5093883366279774,5.272999558563747,5.662960480135946,5.700443573390686,5.823045895483019,5.805134968916488,6.018593214496234,6.517671272912275,6.391917113392602,6.336825731146441,6.336825731146441,6.244166900663736,5.786897381366708,5.84354441703136,5.799092654460526,5.799092654460526,5.697093486505405,6.289715570908998,6.532334292222349,6.030685260261263,5.808142489980444,5.645446897643238,5.703782474656201,5.963579343618446,6.1224928095143865,6.066108090103747,5.805134968916488,5.971261839790462,5.983936280687191,5.91350300563827,5.752572638825633,6.222576268071369,6.084499413075172,5.666426688112432,5.552959584921617,5.634789603169249,5.480638923341991,5.501258210544727,5.713732805509369,5.777652323222656,5.869296913133774,5.655991810819852,5.680172609017068,5.638354669333745,5.455321115357702,5.7899601708972535,5.908082938168931,5.659482215759621,5.616771097666572,5.7430031878094825,5.564520407322694,5.605802066295998,5.8971538676367405
3.6635616461296463,4.418840607796598,3.367295829986474,3.1354942159291497,3.044522437723423,3.295836866004329,4.127134385045092,6.111467339502679,5.849324779946859,4.90527477843843,4.7535901911063645,4.110873864173311,4.262679877041316,3.044522437723423,3.6375861597263857,3.688879454113936,3.367295829986474,3.6375861597263857,4.276666119016055,3.295836866004329,3.295836866004329,5.209486152841421,4.204692619390966,3.4011973816621555,5.288267030694535,5.272999558563747,4.736198448394496,4.219507705176107,3.737669618283368,3.6375861597263857,3.4011973816621555,3.555348061489413,3.688879454113936,3.218875824868201,3.044522437723423,3.713572066704308,3.6635616461296463,3.828641396489095,4.51085950651685,3.912023005428146,6.555356891810665,4.770684624465665,6.093569770045136,4.418840607796598,4.330733340286331,4.8283137373023015,4.934473933130692,3.8918202981106265,3.4657359027997265,5.723585101952381,5.820082930352362,4.663439094112067,4.90527477843843,3.970291913552122,3.218875824868201,5.298317366548036,3.6375861597263857,3.970291913552122,3.4339872044851463,4.127134385045092
8.141189793457691,8.057694194815587,8.168202930236053,8.106514516255185,8.192570471152173,8.118505067587098,7.939871576361883,7.670428522190693,7.897668150726906,8.00603417874901,8.024207485778577,8.038189179973203,7.955074273262696,8.063062911326792,8.161089512845797,8.424858580213442,8.436200032206706,8.18423477409482,8.030084094267563,8.035278911144667,8.251663923605589,8.904358542352968,8.433159195806228,8.308938252595778,8.432941638968646,8.56483984488359,8.627660644442209,8.438799123988225,8.498621805830801,8.6278397115033,8.608130186408339,8.451480648050856,8.419359831067474,8.390041405755754,8.315077007294104,8.265135629937385,8.387539983189367,8.340217320947035,8.197263371414335,8.487764380725425,8.582980931954241,8.36822903827628,8.385944904806284,8.229511118964457,8.17695386822578,8.140898460607852,8.155649270366002,8.279189777195004,8.24301946898925,8.154500175151941,8.114324709155339,8.022240916806537,7.962415680121063,8.338066525518801,8.355144739461839,8.228710798793687,8.188966863648876,8.23403420769204,8.24800570160062,7.987524479848767
5.703782474656201,5.805134968916488,5.955837369464831,5.755742213586912,5.8522024797744745,5.926926025970411,5.834810737062605,5.680172609017068,5.480638923341991,5.6937321388027,5.828945617610208,5.971261839790462,6.068425588244111,5.627621113690637,5.771441123130016,5.723585101952381,5.7430031878094825,5.717027701406222,5.762051382780177,5.583496308781699,5.613128106388071,5.564520407322694,5.552959584921617,5.564520407322694,5.655991810819852,6.3080984415095305,6.100318952020064,5.805134968916488,5.7899601708972535,5.493061443340548,5.926926025970411,5.823045895483019,6.156978985585555,6.107022887742255,5.662960480135946,5.948034989180646,6.352629396319567,5.768320995793772,5.631211781821365,5.918893854273146,5.525452939131784,5.8971538676367405,5.83773044716594,5.910796644040527,5.5909869805108565,6.934397209928558,6.638567789166521,6.066108090103747,6.974478911025045,9.95807043030642,8.523970175695261,7.02108396428914,6.423246963533519,6.398594934535208,6.154858094016418,6.150602768446279,5.966146739123692,5.902633333401366,5.863631175598097,5.998936561946683
1.6582280766035324,1.791759469228055,0.6931471805599453,1.0986122886681096,1.3862943611198906,1.0986122886681096,1.0986122886681096,0.9162907318741552,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.0986122886681096,0.9162907318741552,0.6931471805599453,1.0986122886681096,1.3862943611198906,1.0986122886681096,1.0986122886681096,1.0986122886681096,1.0986122886681096,1.0986122886681096,1.0986122886681096,1.0986122886681096,0.9808292530117262,0.8472978603872037,0.6931471805599453,0.6931471805599453,1.0986122886681096,0.9162907318741552,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.0986122886681096,1.0986122886681096,1.0986122886681096,1.0986122886681096,0.9162907318741552,0.6931471805599453,1.0986122886681096,1.3862943611198906,0.6931471805599453,1.3862943611198906,1.3862943611198906,0.6931471805599453,1.0986122886681096,1.3862943611198906,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.0986122886681096,0.9808292530117262,0.8472978603872037,0.6931471805599453
4.204692619390966,4.442651256490317,3.8501476017100575,4.304065093204169,4.912654885736052,3.610917912644224,4.110873864173311,3.49650756146648,3.80666248977032,4.290459441148391,3.4657359027997265,3.7612001156935615,3.49650756146648,3.9318256327243257,4.330733340286331,6.19644412779452,4.61512051684126,4.158883083359672,4.262679877041316,3.951243718581428,3.828641396489095,4.356708826689592,4.204692619390966,4.07753744390572,4.912654885736052,4.430816798843313,3.8712010109078903,3.8712010109078903,4.219507705176107,4.48863636973214,4.248495242049359,4.158883083359672,4.248495242049359,3.828641396489095,4.219507705176107,7.013915474810528,4.787491742782046,4.430816798843313,4.543294782270004,4.6443908991413725,3.784189633918261,4.454347296253507,4.5217885770490405,4.356708826689592,4.356708826689592,4.406719247264253,4.68213122712422,3.8501476017100575,5.472270673671475,4.219507705176107,4.04305126783455,6.980075940561763,5.313205979041787,4.852030263919617,4.330733340286331,4.219507705176107,3.951243718581428,4.290459441148391,4.23410650459726,4.174387269895637
5.545177444479562,5.5093883366279774,5.605802066295998,5.8888779583328805,5.940171252720432,5.7745515455444085,5.594711379601839,5.438079308923196,5.613128106388071,5.236441962829949,5.598421958998375,5.971261839790462,5.6240175061873385,5.771441123130016,5.579729825986222,5.53338948872752,5.583496308781699,5.568344503761097,5.860786223465865,5.777652323222656,5.37989735354046,5.4510384535657,5.497168225293202,5.472270673671475,5.680172609017068,5.707110264748875,5.613128106388071,5.541263545158426,5.442417710521793,5.442417710521793,5.407171771460119,5.552959584921617,5.950642552587727,5.598421958998375,5.3981627015177525,5.375278407684165,5.267858159063328,5.272999558563747,5.598421958998375,5.7745515455444085,5.655991810819852,5.384495062789089,5.442417710521793,5.3981627015177525,5.337538079701318,5.351858133476067,5.472270673671475,5.2832037287379885,5.384495062789089,5.44673737166631,5.332718793265369,5.342334251964811,5.303304908059076,5.493061443340548,5.384495062789089,5.476463551931511,5.3981627015177525,5.288267030694535,5.393627546352361,5.407171771460119
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.688879454113936,3.6375861597263857,3.6635616461296463,3.1780538303479458,3.8501476017100575,3.912023005428146,4.74493212836325,5.777652323222656,4.634728988229636,4.23410650459726,3.555348061489413,3.555348061489413,3.828641396489095,3.9889840465642745,3.58351893845611,3.737669618283368,3.8712010109078903,3.332204510175204,3.6375861597263857,3.9318256327243257,3.610917912644224,3.044522437723423,3.784189633918261,3.7612001156935615,4.07753744390572,3.555348061489413,3.610917912644224,3.6375861597263857,3.828641396489095,3.737669618283368,3.8501476017100575,3.784189633918261,3.367295829986474,3.8918202981106265,3.784189633918261,3.713572066704308,3.80666248977032,3.970291913552122,3.091042453358316,3.4011973816621555,3.970291913552122,3.912023005428146,3.688879454113936,3.8712010109078903,3.688879454113936,3.7612001156935615,3.4657359027997265,3.9318256327243257,4.110873864173311,3.828641396489095,4.709530201312334,3.8712010109078903,3.218875824868201,3.713572066704308,3.7612001156935615,4.248495242049359,3.6375861597263857,3.4011973816621555,3.1354942159291497,2.70805020110221
0.0,0.0,0.6931471805599453,0.0,1.0986122886681096,1.0986122886681096,1.0986122886681096,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681096,0.0,0.0,1.6094379124341005,0.6931471805599453,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453,1.0986122886681096,0.0,0.0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,0.6931471805599453,1.3862943611198906,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,1.0986122886681096,0.0,0.0,0.0,0.0,0.0,1.0986122886681096,0.0,1.3862943611198906,0.6931471805599453
5.676753802268282,5.3230099791384085,5.030437921392435,5.6240175061873385,5.594711379601839,5.327876168789581,5.017279836814924,5.1298987149230735,4.844187086458591,4.820281565605037,4.709530201312334,5.568344503761097,5.262690188904886,4.795790545596741,5.030437921392435,5.303304908059076,5.272999558563747,5.877735781779639,5.44673737166631,4.919980925828125,4.634728988229636,5.605802066295998,4.882801922586371,4.465908118654584,5.209486152841421,4.736198448394496,4.543294782270004,4.634728988229636,4.59511985013459,4.5217885770490405,6.102558594613569,6.089044875446846,5.187385805840755,7.180831199044556,6.55250788703459,5.393627546352361,5.081404364984463,5.420534999272286,5.424950017481403,5.676753802268282,5.030437921392435,4.969813299576001,5.017279836814924,4.74493212836325,4.51085950651685,5.0238805208462765,5.214935757608986,4.653960350157523,5.337538079701318,4.836281906951478,4.499809670330265,4.7535901911063645,4.852030263919617,4.804021044733257,5.556828061699537,5.267858159063328,5.6937321388027,5.613128106388071,5.262690188904886,5.10594547390058
6.16541785423142,6.066108090103747,6.259581464064923,6.597145701886651,6.369900982828227,6.208590026096629,6.061456918928017,5.8944028342648505,6.139884552226255,6.461468176353717,6.519147287940395,6.3835066348840055,6.238324625039508,6.259581464064923,6.342121418721152,6.270988431858299,6.234410725718371,6.3473892096560105,6.359573868672378,6.257667587882639,6.163314804034641,6.270988431858299,6.309918278226516,6.249975242259483,6.293419278846481,6.333279628139691,6.163314804034641,6.1463292576688975,6.113682179832232,6.1224928095143865,6.349138991379798,6.396929655216146,6.272877006546167,6.171700597410915,5.966146739123692,6.107022887742255,6.102558594613569,6.306275286948016,6.421622267806518,6.429719478039138,6.246106765481563,6.1675164908883415,6.077642243349034,6.180016653652572,6.192362489474872,6.267200548541362,6.236369590203704,6.218600119691729,6.1224928095143865,6.173786103901937,6.18826412308259,6.190315405853148,6.068425588244111,6.280395838960195,6.336825731146441,6.212606095751519,6.171700597410915,6.159095388491933,6.248042874508429,6.70808408385307
5.220355825078325,4.927253685157205,4.897839799950911,5.181783550292085,5.493061443340548,4.955827057601261,4.852030263919617,4.844187086458591,5.332718793265369,5.666426688112432,5.823045895483019,5.480638923341991,4.997212273764115,5.068904202220232,5.1298987149230735,4.955827057601261,4.990432586778736,5.135798437050262,4.912654885736052,5.176149732573829,5.602118820879701,5.2832037287379885,5.476463551931511,5.198497031265826,5.170483995038151,5.605802066295998,5.198497031265826,5.241747015059643,5.288267030694535,5.081404364984463,5.030437921392435,5.267858159063328,5.365976015021851,5.365976015021851,5.318119993844216,4.997212273764115,5.407171771460119,5.351858133476067,5.262690188904886,5.278114659230518,5.198497031265826,5.3230099791384085,5.375278407684165,5.389071729816501,5.407171771460119,5.351858133476067,5.332718793265369,5.225746673713202,5.529429087511423,5.19295685089021,5.1647859739235145,5.176149732573829,4.836281906951478,5.472270673671475,5.484796933490655,5.840641657373398,6.267200548541362,6.483107351457199,6.35088571671474,6.55250788703459
4.820281565605037,4.5217885770490405,4.564348191467836,4.820281565605037,4.836281906951478,4.8283137373023015,4.007333185232471,3.80666248977032,4.204692619390966,4.04305126783455,4.290459441148391,4.700480365792417,4.007333185232471,3.970291913552122,4.02535169073515,4.02535169073515,4.127134385045092,3.610917912644224,4.51085950651685,3.970291913552122,4.624972813284271,3.8918202981106265,3.80666248977032,4.553876891600541,3.80666248977032,4.0943445622221,3.737669618283368,3.784189633918261,3.951243718581428,4.02535169073515,4.204692619390966,4.060443010546419,4.59511985013459,3.8712010109078903,3.6375861597263857,3.713572066704308,3.4657359027997265,4.060443010546419,3.970291913552122,3.9889840465642745,3.4011973816621555,3.5263605246161616,3.58351893845611,3.784189633918261,3.8918202981106265,3.4011973816621555,3.258096538021482,3.8501476017100575,3.5263605246161616,3.713572066704308,3.713572066704308,3.555348061489413,3.713572066704308,4.248495242049359,5.062595033026967,4.564348191467836,4.356708826689592,4.02535169073515,3.6375861597263857,3.044522437723423
3.9318256327243257,3.8712010109078903,3.8712010109078903,3.8712010109078903,3.8712010109078903,3.8918202981106265,3.8918202981106265,3.912023005428146,3.8918202981106265,3.8918202981106265,3.8918202981106265,3.8712010109078903,3.8501476017100575,3.912023005428146,3.951243718581428,3.8501476017100575,3.7612001156935615,3.8918202981106265,3.8918202981106265,3.912023005428146,3.8918202981106265,3.8712010109078903,3.8712010109078903,3.9318256327243257,3.912023005428146,3.8712010109078903,3.8918202981106265,3.8501476017100575,3.8918202981106265,3.8712010109078903,3.8918202981106265,3.8918202981106265,3.8501476017100575,3.8918202981106265,3.9318256327243257,3.8712010109078903,3.8712010109078903,3.912023005428146,3.8918202981106265,3.8918202981106265,3.8918202981106265,3.9318256327243257,3.8918202981106265,3.912023005428146,3.8712010109078903,3.8918202981106265,3.8918202981106265,3.8918202981106265,3.8712010109078903,3.332204510175204,3.784189633918261,3.8712010109078903,3.9318256327243257,3.912023005428146,3.912023005428146,3.8712010109078903,3.80666248977032,3.912023005428146,3.912023005428146,3.9318256327243257
